ds,Competitor_handle,yhat,yhat_lower,yhat_upper
2024-10-03,Comp_B_ShopPulse,110356.30087433357,110259.2369409218,110459.48984413798
2024-10-04,Comp_B_ShopPulse,110450.33162218034,110352.80935864826,110543.52346539457
2024-10-06,Comp_B_ShopPulse,110628.24115547445,110527.34882931135,110726.50035859505
2024-10-08,Comp_B_ShopPulse,110812.09477741583,110712.73520205863,110911.1773149322
2024-10-09,Comp_B_ShopPulse,110888.86449103194,110786.96407439855,110984.6053434169
2024-10-11,Comp_B_ShopPulse,111071.75392309554,110970.14459592974,111170.7304574826
2024-10-12,Comp_B_ShopPulse,111163.60987946049,111070.03316808587,111257.64322225167
2024-10-14,Comp_B_ShopPulse,111361.645532316,111261.83641704333,111465.29818019798
2024-10-15,Comp_B_ShopPulse,111464.30887156299,111362.28384663543,111557.89861033711
2024-10-16,Comp_B_ShopPulse,111547.43796808916,111444.34300303091,111649.84989919471
2024-10-17,Comp_B_ShopPulse,111633.47464137153,111525.18959796762,111734.86013433334
2024-10-18,Comp_B_ShopPulse,111740.9264078833,111637.97453903724,111835.32168162784
2024-10-20,Comp_B_ShopPulse,111942.69480720455,111844.3437281401,112040.6502185356
2024-10-22,Comp_B_ShopPulse,112145.69623816464,112047.41946386427,112251.77567266603
2024-10-23,Comp_B_ShopPulse,112230.12388137066,112131.91264007246,112331.56144231166
2024-10-24,Comp_B_ShopPulse,112316.86045226986,112223.18807849364,112419.37409702601
2024-10-25,Comp_B_ShopPulse,112424.48521926899,112320.7606079853,112527.919132025
2024-10-27,Comp_B_ShopPulse,112625.33611923753,112524.20952326227,112722.63328036582
2024-10-28,Comp_B_ShopPulse,112722.78860100852,112624.61114407842,112825.54226514733
2024-10-30,Comp_B_ShopPulse,112909.44415799325,112800.02427840022,113006.90218986709
2024-11-01,Comp_B_ShopPulse,113101.13567414945,113003.29469583656,113206.0827211721
2024-11-03,Comp_B_ShopPulse,113299.42880959284,113200.42386043722,113405.81308883346
2024-11-04,Comp_B_ShopPulse,113395.70887618854,113291.03694028003,113486.28614572166
2024-11-06,Comp_B_ShopPulse,113580.24020875868,113473.82569173761,113678.01205929746
2024-11-08,Comp_B_ShopPulse,113769.9614593668,113667.24427839028,113868.68426992034
2024-11-10,Comp_B_ShopPulse,113966.12757192917,113871.13431734545,114066.25192979562
2024-11-11,Comp_B_ShopPulse,114061.15940358936,113955.46816179293,114159.86815879532
2024-11-13,Comp_B_ShopPulse,114242.55851453367,114145.66604161603,114348.63909900087
2024-11-14,Comp_B_ShopPulse,114324.9965847798,114234.37990984927,114429.15099884084
2024-11-15,Comp_B_ShopPulse,114427.98836802972,114330.26855714523,114529.30191636262
2024-11-16,Comp_B_ShopPulse,114518.74773261702,114422.064021853,114613.15288058488
2024-11-17,Comp_B_ShopPulse,114618.45460615389,114511.29364308594,114723.45916981612
2024-11-19,Comp_B_ShopPulse,114807.29264650935,114705.36463097448,114909.32766744948
2024-11-20,Comp_B_ShopPulse,114883.68145717103,114780.99969793085,114983.9108992915
2024-11-22,Comp_B_ShopPulse,115060.29866414618,114961.2162709894,115162.86508001674
2024-11-23,Comp_B_ShopPulse,115146.46078331649,115047.68986302687,115245.84288174509
2024-11-24,Comp_B_ShopPulse,115241.5733859212,115143.3002995813,115346.65674236827
2024-11-26,Comp_B_ShopPulse,115421.69304802596,115321.06926239407,115524.91749460126
2024-11-28,Comp_B_ShopPulse,115568.95244235102,115466.89215697117,115673.84638961521
2024-11-30,Comp_B_ShopPulse,115748.83742414502,115647.27190504422,115851.91188002116
2024-12-02,Comp_B_ShopPulse,115929.73729800955,115833.07861221732,116024.65519288668
2024-12-03,Comp_B_ShopPulse,116023.52487315697,115922.3495571251,116123.93995781158
2024-12-04,Comp_B_ShopPulse,116097.94675373907,115992.34966793814,116199.90008985932
2024-12-05,Comp_B_ShopPulse,116175.71772002519,116077.06770756264,116274.26293178138
2024-12-06,Comp_B_ShopPulse,116275.6034964281,116172.95905523656,116376.01531092808
2024-12-07,Comp_B_ShopPulse,116365.00327014575,116264.3981729041,116465.4933793319
2024-12-08,Comp_B_ShopPulse,116465.2568042212,116363.30455416928,116564.51214489689
2024-12-10,Comp_B_ShopPulse,116661.38056502484,116560.33736640798,116757.02396332176
2024-12-12,Comp_B_ShopPulse,116831.8163747182,116728.07186088993,116929.57034234364
2024-12-13,Comp_B_ShopPulse,116941.47552778365,116839.02061758276,117047.867654805
2024-12-14,Comp_B_ShopPulse,117040.820411733,116936.57665758784,117135.47246761074
2024-12-15,Comp_B_ShopPulse,117150.97589398369,117057.06098146035,117254.47454252403
2024-12-17,Comp_B_ShopPulse,117365.87808603125,117259.6096989139,117469.49349804524
2024-12-18,Comp_B_ShopPulse,117457.56942439574,117349.38007640006,117559.99046524086
2024-12-20,Comp_B_ShopPulse,117668.25575593619,117572.85311097378,117768.41375437088
2024-12-21,Comp_B_ShopPulse,117772.6462947775,117672.83305027138,117877.87397607618
2024-12-22,Comp_B_ShopPulse,117886.37360704024,117784.60587893584,117992.62127729777
2024-12-23,Comp_B_ShopPulse,117992.19048808266,117892.98369395801,118089.26593818964
2024-12-24,Comp_B_ShopPulse,118103.51342045772,118007.40923788145,118197.1964516904
2024-12-25,Comp_B_ShopPulse,118193.71304055389,118095.8724297714,118301.46520570436
2024-12-26,Comp_B_ShopPulse,118285.10365585588,118180.68989474008,118389.31371485171
2024-12-27,Comp_B_ShopPulse,118396.08214654704,118290.5007703982,118500.24627073077
2024-12-28,Comp_B_ShopPulse,118493.72008733671,118393.01634457368,118605.83556539891
2024-12-29,Comp_B_ShopPulse,118599.07970882575,118488.28119160092,118706.6407924268
2024-12-30,Comp_B_ShopPulse,118695.04674769212,118586.41358102733,118806.96942753549
2024-12-31,Comp_B_ShopPulse,118795.2055166104,118691.25740424274,118912.75940095463
2025-01-01,Comp_B_ShopPulse,118873.12586188408,118757.30347666673,118990.34332419571
2025-01-02,Comp_B_ShopPulse,118951.34834414352,118837.8893947601,119070.24847841979
2025-01-03,Comp_B_ShopPulse,119048.51808115258,118932.27849518687,119171.50349958311
2025-01-04,Comp_B_ShopPulse,119131.97121431453,119012.60935974003,119261.54561303444
2025-01-05,Comp_B_ShopPulse,119223.04476094234,119105.43307618116,119362.60214286606
2025-01-06,Comp_B_ShopPulse,119304.9030575365,119175.76039068968,119441.08720131393
2025-01-07,Comp_B_ShopPulse,119391.40628992331,119256.50651304609,119530.61462955095
2025-01-08,Comp_B_ShopPulse,119456.39094764112,119315.60236839828,119600.21556712054
2025-01-09,Comp_B_ShopPulse,119522.64870716244,119385.09090492457,119682.17467712697
2025-01-10,Comp_B_ShopPulse,119609.0543473869,119464.82628675512,119754.82594045787
2025-01-11,Comp_B_ShopPulse,119683.1468139974,119535.61078776693,119844.22614398172
2025-01-12,Comp_B_ShopPulse,119766.4343360657,119615.0005160539,119931.52397404838
2025-01-13,Comp_B_ShopPulse,119842.21692385762,119676.25616688369,120014.3499107941
2025-01-14,Comp_B_ShopPulse,119924.45184634498,119764.66871539871,120094.1825738282
2025-01-15,Comp_B_ShopPulse,119987.0320045565,119809.77539324488,120173.7800680227
2025-01-16,Comp_B_ShopPulse,120052.76375799232,119879.23117974227,120255.07359580378
2025-01-17,Comp_B_ShopPulse,120140.49483260808,119961.12425383461,120360.97860394476
2025-01-18,Comp_B_ShopPulse,120217.69642376974,120019.74510031762,120412.72067219287
2025-01-19,Comp_B_ShopPulse,120305.7703662139,120096.11001010184,120518.41864048998
2025-01-20,Comp_B_ShopPulse,120387.87464134362,120177.98699438699,120622.93371058951
2025-01-21,Comp_B_ShopPulse,120477.79273613337,120267.00291647667,120730.63697960797
2025-01-22,Comp_B_ShopPulse,120549.21666230321,120310.57955856425,120818.4247536068
2025-01-23,Comp_B_ShopPulse,120624.73006530489,120372.74288266717,120881.88470514775
2025-01-24,Comp_B_ShopPulse,120722.94190731781,120461.95726142221,121014.22469747807
2025-01-25,Comp_B_ShopPulse,120811.0746807855,120546.72357272336,121119.48608909646
2025-01-26,Comp_B_ShopPulse,120910.27785948232,120624.21676747908,121227.72469822459
2025-01-27,Comp_B_ShopPulse,121003.45968884723,120719.01686886129,121333.93433897638
2025-01-28,Comp_B_ShopPulse,121104.16266242282,120803.21419492661,121447.01060681444
2025-01-29,Comp_B_ShopPulse,121185.85233144189,120875.40907364075,121568.67303579836
2025-01-30,Comp_B_ShopPulse,121270.90572578597,120927.75389403221,121634.98420269637
2025-01-31,Comp_B_ShopPulse,121377.74973367093,121025.2501714153,121787.09703290951
2025-02-01,Comp_B_ShopPulse,121473.45327796557,121087.77269646662,121885.41031076759
2025-02-02,Comp_B_ShopPulse,121579.04389894458,121198.38367296108,122010.35630030294
2025-02-03,Comp_B_ShopPulse,121677.34177204962,121287.26993048351,122125.44518196983
2025-02-04,Comp_B_ShopPulse,121781.83646025065,121350.16911254784,122228.22039703366
2025-02-05,Comp_B_ShopPulse,121865.97602786617,121412.65934620592,122340.44721457238
2025-02-06,Comp_B_ShopPulse,121952.15480131155,121505.39340843537,122445.03544061477
2025-02-07,Comp_B_ShopPulse,122058.85015837567,121570.2679196929,122597.79518718486
2025-02-08,Comp_B_ShopPulse,122153.21224398488,121658.34803556031,122677.32941468591
2025-02-09,Comp_B_ShopPulse,122256.3773061836,121750.1274581367,122800.73250371977
2025-02-10,Comp_B_ShopPulse,122351.29778609597,121779.96548384303,122917.09057581307
2025-02-11,Comp_B_ShopPulse,122451.61458470975,121884.09379371507,123051.86386360665
2025-02-12,Comp_B_ShopPulse,122530.94127093733,121961.8186209982,123176.98161698194
2025-02-13,Comp_B_ShopPulse,122611.8466642566,122022.63953629124,123266.94426926803
2025-02-14,Comp_B_ShopPulse,122712.98632723576,122117.83933841524,123361.09445348007
2025-02-15,Comp_B_ShopPulse,122801.68702094558,122142.51428617018,123479.72107193213
2025-02-16,Comp_B_ShopPulse,122899.25496885087,122246.44748304198,123616.04828026563
2025-02-17,Comp_B_ShopPulse,122988.80120721417,122319.14506698772,123757.99005523295
2025-02-18,Comp_B_ShopPulse,123084.10957737287,122410.96188948516,123824.72977016328
2025-02-19,Comp_B_ShopPulse,123158.91724132886,122434.44069019241,123941.1658730228
2025-02-20,Comp_B_ShopPulse,123235.89425210303,122504.75474913754,124037.75313663644
2025-02-21,Comp_B_ShopPulse,123333.77279074265,122595.20227232229,124188.29315562859
2025-02-22,Comp_B_ShopPulse,123419.93017593946,122617.53255539223,124257.03580785038
2025-02-23,Comp_B_ShopPulse,123515.6965198129,122694.49488232503,124406.7434448257
2025-02-24,Comp_B_ShopPulse,123604.18031026227,122777.12987046866,124514.25378997772
2025-02-25,Comp_B_ShopPulse,123699.13745218496,122874.14156898907,124651.96686895698
2025-02-26,Comp_B_ShopPulse,123774.25360142419,122905.60170446693,124756.07299325487
2025-02-27,Comp_B_ShopPulse,123852.1262524573,122964.91957921394,124875.88808338242
2025-02-28,Comp_B_ShopPulse,123951.39710072942,123075.21544163612,124960.9672037589
2025-03-01,Comp_B_ShopPulse,124039.33867699905,123095.8913362137,125065.26396814804
2025-03-02,Comp_B_ShopPulse,124137.1660044872,123189.72511824443,125215.32798691325
2025-03-03,Comp_B_ShopPulse,124227.86642616347,123263.0479019689,125337.22908965108
2025-03-04,Comp_B_ShopPulse,124325.0729952296,123318.46615940017,125482.42700323746
2025-03-05,Comp_B_ShopPulse,124402.35112158128,123383.07175174527,125488.58472055696
2025-03-06,Comp_B_ShopPulse,124482.18479668378,123417.38393176024,125619.31346222987
2025-03-07,Comp_B_ShopPulse,124583.11278596161,123515.98386208761,125764.87580425193
2025-03-08,Comp_B_ShopPulse,124672.31866506897,123592.4896871077,125887.48941891672
2025-03-09,Comp_B_ShopPulse,124770.94534434377,123671.63151460724,126005.95294109687
2025-03-10,Comp_B_ShopPulse,124861.92714003318,123751.97465417928,126163.63214562555
2025-03-11,Comp_B_ShopPulse,124958.86471704955,123780.4182541008,126262.78581269324
2025-03-12,Comp_B_ShopPulse,125035.31255023215,123854.33198506804,126346.72369501503
2025-03-13,Comp_B_ShopPulse,125113.76520460994,123937.75763034429,126445.41968812293
2025-03-14,Comp_B_ShopPulse,125212.79282631874,123958.45394143919,126602.48171851596
2025-03-15,Comp_B_ShopPulse,125299.62974746314,124092.47782206327,126702.49017631394
2025-03-16,Comp_B_ShopPulse,125395.48689964466,124115.42297925722,126818.88581289929
2025-03-17,Comp_B_ShopPulse,125483.38116706225,124201.43315709528,126947.44983281672
2025-03-18,Comp_B_ShopPulse,125577.00709588805,124259.94304024767,127041.60316527581
2025-03-19,Comp_B_ShopPulse,125650.02071558373,124330.78294414548,127168.8413533795
2025-03-20,Comp_B_ShopPulse,125725.02189468897,124384.8614889271,127254.36374884234
2023-01-03,Comp_C_GlobalCart,51580.076839720496,51488.255621274475,51670.817905685806
2023-01-04,Comp_C_GlobalCart,51694.229593035794,51601.17288613947,51787.300485100204
2023-01-05,Comp_C_GlobalCart,51773.50843592861,51693.67012386222,51864.78768250171
2023-01-06,Comp_C_GlobalCart,51873.42976201559,51784.10981169837,51969.56751711774
2023-01-07,Comp_C_GlobalCart,51969.49696945671,51879.84330175689,52057.963335306056
2023-01-09,Comp_C_GlobalCart,52143.90852445767,52056.34444110765,52238.133392993455
2023-01-10,Comp_C_GlobalCart,52234.7920226102,52151.46801788337,52322.32816789312
2023-01-11,Comp_C_GlobalCart,52336.14379823173,52248.920577967394,52429.10812994805
2023-01-13,Comp_C_GlobalCart,52488.57091520066,52393.77310533605,52574.203573291474
2023-01-14,Comp_C_GlobalCart,52571.24765583409,52487.004013460544,52659.647586761996
2023-01-15,Comp_C_GlobalCart,52655.45298632968,52565.32237517562,52747.726247148436
2023-01-17,Comp_C_GlobalCart,52800.04985907219,52713.87519133363,52889.1034098457
2023-01-19,Comp_C_GlobalCart,52949.11290061364,52864.628458989246,53041.180019571024
2023-01-20,Comp_C_GlobalCart,53029.01162039692,52940.83124039957,53121.93413986694
2023-01-21,Comp_C_GlobalCart,53107.17004394918,53019.30182363949,53197.98829662215
2023-01-22,Comp_C_GlobalCart,53189.031125388254,53096.623745676785,53277.828274074396
2023-01-23,Comp_C_GlobalCart,53253.92775279403,53164.660290252286,53345.8386042577
2023-01-25,Comp_C_GlobalCart,53401.38853497137,53312.304599455936,53493.946418491774
2023-01-27,Comp_C_GlobalCart,53524.4862056658,53435.94091003602,53614.90965207499
2023-01-28,Comp_C_GlobalCart,53598.574520462374,53509.04813156304,53686.92062804751
2023-01-29,Comp_C_GlobalCart,53678.216644063774,53586.214810907244,53767.67153964295
2023-01-30,Comp_C_GlobalCart,53742.503123932576,53650.621017712285,53834.78896225055
2023-01-31,Comp_C_GlobalCart,53825.14601366402,53735.903344484825,53917.248135732465
2023-02-02,Comp_C_GlobalCart,53989.94187268628,53906.02793196054,54078.62123280616
2023-02-04,Comp_C_GlobalCart,54173.83964174338,54079.2770185858,54261.66269361824
2023-02-06,Comp_C_GlobalCart,54352.35306005213,54269.081890139634,54436.14427226109
2023-02-07,Comp_C_GlobalCart,54450.91452563079,54359.17770008569,54539.04246917455
2023-02-09,Comp_C_GlobalCart,54643.352204142226,54560.271631592645,54733.40638758508
2023-02-10,Comp_C_GlobalCart,54746.40559471437,54658.81252925998,54831.41617724482
2023-02-11,Comp_C_GlobalCart,54847.80273232786,54758.41659508657,54933.18307417021
2023-02-13,Comp_C_GlobalCart,55038.63929317722,54944.728387418785,55126.801973234
2023-02-15,Comp_C_GlobalCart,55253.38408157874,55166.57254636159,55346.67292086376
2023-02-17,Comp_C_GlobalCart,55432.26105533428,55343.26068292958,55526.83057856502
2023-02-18,Comp_C_GlobalCart,55523.89438173211,55431.35785031173,55609.386164605145
2023-02-20,Comp_C_GlobalCart,55691.0900513067,55599.56166221862,55788.42566838195
2023-02-22,Comp_C_GlobalCart,55878.55006643827,55789.29812324975,55971.48950742903
2023-02-23,Comp_C_GlobalCart,55943.16230960516,55859.78263419562,56028.69592145814
2023-02-25,Comp_C_GlobalCart,56111.65465795875,56020.78980923805,56199.12617212694
2023-02-26,Comp_C_GlobalCart,56196.64092519093,56119.59845118766,56283.80253393867
2023-02-28,Comp_C_GlobalCart,56344.89893997774,56255.56273897654,56433.06962602494
2023-03-01,Comp_C_GlobalCart,56439.10807757649,56350.67853118332,56537.740353157984
2023-03-02,Comp_C_GlobalCart,56500.07893772073,56405.88685041567,56590.41847305741
2023-03-04,Comp_C_GlobalCart,56665.985816554516,56577.42034064739,56757.437088479935
2023-03-06,Comp_C_GlobalCart,56821.25358772822,56736.4692488892,56903.40423237543
2023-03-08,Comp_C_GlobalCart,57007.030176981156,56917.44113509713,57104.09398998558
2023-03-09,Comp_C_GlobalCart,57074.751909882885,56989.07269964123,57166.64958262415
2023-03-11,Comp_C_GlobalCart,57256.87268562551,57170.618744916195,57348.068149055565
2023-03-13,Comp_C_GlobalCart,57430.280093332774,57335.51295874224,57515.68114534244
2023-03-14,Comp_C_GlobalCart,57525.38616193451,57438.31255884597,57615.93818132549
2023-03-16,Comp_C_GlobalCart,57717.35236936928,57632.36711239064,57807.62231390935
2023-03-18,Comp_C_GlobalCart,57920.36827189266,57823.115878536715,58013.9536753495
2023-03-20,Comp_C_GlobalCart,58109.2897013231,58016.437233256285,58196.923485492895
2023-03-21,Comp_C_GlobalCart,58209.71362642299,58120.95653074801,58304.28281427591
2023-03-23,Comp_C_GlobalCart,58399.31081315299,58310.38505647639,58487.766075908396
2023-03-24,Comp_C_GlobalCart,58497.79630684343,58407.64823145964,58587.494901155456
2023-03-25,Comp_C_GlobalCart,58592.66146970055,58506.23284901863,58689.54872801461
2023-03-26,Comp_C_GlobalCart,58688.81098942,58596.665056369355,58776.8722130613
2023-03-28,Comp_C_GlobalCart,58855.01251860684,58761.18006456566,58943.49099564892
2023-03-29,Comp_C_GlobalCart,58955.32789276329,58866.64367269607,59043.839820657086
2023-03-31,Comp_C_GlobalCart,59105.03668451161,59015.31596659716,59192.380619050375
2023-04-01,Comp_C_GlobalCart,59185.82111858215,59091.65855674871,59282.127197846225
2023-04-03,Comp_C_GlobalCart,59329.56115312245,59232.624649407604,59423.57605938653
2023-04-04,Comp_C_GlobalCart,59405.428303772576,59315.516315766676,59488.24133310201
2023-04-06,Comp_C_GlobalCart,59544.18864719092,59459.54045988137,59628.953148585344
2023-04-07,Comp_C_GlobalCart,59617.3019737706,59529.397474060555,59712.73047529853
2023-04-09,Comp_C_GlobalCart,59779.67746895728,59686.12190857566,59870.073522331004
2023-04-11,Comp_C_GlobalCart,59922.90387848766,59828.93469694494,60016.310297337586
2023-04-12,Comp_C_GlobalCart,60014.681136005354,59917.28693013127,60109.736018008516
2023-04-14,Comp_C_GlobalCart,60154.40450194859,60061.58012555956,60246.124450771546
2023-04-15,Comp_C_GlobalCart,60234.038726569546,60146.80245356794,60326.20006302843
2023-04-16,Comp_C_GlobalCart,60317.350560955936,60230.40000240412,60414.793141026006
2023-04-18,Comp_C_GlobalCart,60466.030930288274,60371.42176257485,60556.11858180021
2023-04-19,Comp_C_GlobalCart,60561.984666645774,60466.25030032477,60644.38178516461
2023-04-20,Comp_C_GlobalCart,60625.43243474989,60535.14936291823,60717.30962034584
2023-04-21,Comp_C_GlobalCart,60712.06158413286,60620.32120693803,60804.15670665746
2023-04-23,Comp_C_GlobalCart,60886.76294621515,60797.23067363388,60974.35332349699
2023-04-25,Comp_C_GlobalCart,61047.13299063575,60959.39938462589,61134.168558889556
2023-04-26,Comp_C_GlobalCart,61148.49801376041,61049.715889843515,61243.2353382201
2023-04-28,Comp_C_GlobalCart,61307.87379638598,61216.114833827305,61394.84251971135
2023-04-29,Comp_C_GlobalCart,61396.998860145024,61312.830389017894,61482.35464325724
