Competitor_handle,ds,follower_count,avg_engagement_rate
Comp_E_TrendSeller,2024-05-17,96994.5,0.0207
Comp_E_TrendSeller,2024-05-19,97138.5,0.0107
Comp_E_TrendSeller,2024-05-20,97295.5,0.0132
Comp_E_TrendSeller,2024-05-22,97511.5,0.0217
Comp_E_TrendSeller,2024-05-24,97656.5,0.0112
Comp_E_TrendSeller,2024-05-25,97703.5,0.0171
Comp_E_TrendSeller,2024-05-26,97914.5,0.0144
Comp_E_TrendSeller,2024-05-27,98076.5,0.0176
Comp_E_TrendSeller,2024-05-29,98301.5,0.0092
Comp_E_TrendSeller,2024-05-31,98365.5,0.0141
Comp_E_TrendSeller,2024-06-01,98513.5,0.011
Comp_E_TrendSeller,2024-06-02,98598.5,0.0169
Comp_E_TrendSeller,2024-06-03,98723.5,0.0084
Comp_E_TrendSeller,2024-06-04,98904.5,0.0172
Comp_E_TrendSeller,2024-06-05,99046.5,0.0206
Comp_E_TrendSeller,2024-06-07,99200.5,0.0185
Comp_E_TrendSeller,2024-06-08,99303.5,0.0119
Comp_E_TrendSeller,2024-06-09,99377.5,0.0067
Comp_E_TrendSeller,2024-06-11,99568.5,0.0175
Comp_E_TrendSeller,2024-06-12,99737.5,0.0174
Comp_E_TrendSeller,2024-06-13,99811.5,0.0065
Comp_E_TrendSeller,2024-06-14,99990.5,0.0179
Comp_E_TrendSeller,2024-06-16,100136.5,0.0102
Comp_E_TrendSeller,2024-06-18,100188.5,0.0192
Comp_E_TrendSeller,2024-06-19,100314.5,0.0198
Comp_E_TrendSeller,2024-06-21,100423.5,0.0093
Comp_E_TrendSeller,2024-06-23,100518.5,0.0181
Comp_E_TrendSeller,2024-06-24,100690.5,0.0055
Comp_E_TrendSeller,2024-06-25,100882.5,0.0229
Comp_E_TrendSeller,2024-06-26,101052.5,0.0124
Comp_E_TrendSeller,2024-06-27,101261.5,0.0188
Comp_E_TrendSeller,2024-06-28,101390.5,0.0068
Comp_E_TrendSeller,2024-06-30,101552.5,0.0105
Comp_E_TrendSeller,2024-07-01,101664.5,0.0214
Comp_E_TrendSeller,2024-07-02,101761.0,0.0205
Comp_E_TrendSeller,2024-07-04,101882.5,0.0139
Comp_E_TrendSeller,2024-07-06,101931.5,0.0127
Comp_E_TrendSeller,2024-07-08,102007.0,0.012
Comp_E_TrendSeller,2024-07-09,102051.0,0.0222
Comp_E_TrendSeller,2024-07-11,102229.0,0.0092
Comp_E_TrendSeller,2024-07-13,102295.0,0.0083
Comp_E_TrendSeller,2024-07-15,102428.0,0.0101
Comp_E_TrendSeller,2024-07-16,102504.5,0.0226
Comp_E_TrendSeller,2024-07-17,102570.0,0.0095
Comp_E_TrendSeller,2024-07-18,102604.5,0.0112
Comp_E_TrendSeller,2024-07-20,102687.0,0.0149
Comp_E_TrendSeller,2024-07-21,102771.5,0.0193
Comp_E_TrendSeller,2024-07-23,102948.5,0.0132
Comp_E_TrendSeller,2024-07-24,102999.0,0.0207
Comp_E_TrendSeller,2024-07-26,103097.0,0.0199
Comp_E_TrendSeller,2024-07-27,103153.0,0.0173
Comp_E_TrendSeller,2024-07-29,103202.5,0.0147
Comp_E_TrendSeller,2024-07-31,103339.5,0.0163
Comp_E_TrendSeller,2024-08-01,103473.5,0.0077
Comp_E_TrendSeller,2024-08-02,103634.5,0.0236
Comp_E_TrendSeller,2024-08-03,103789.5,0.0069
Comp_E_TrendSeller,2024-08-05,103909.5,0.0164
Comp_E_TrendSeller,2024-08-07,104045.5,0.0081
Comp_E_TrendSeller,2024-08-08,104181.5,0.0169
Comp_E_TrendSeller,2024-08-10,104403.5,0.0094
Comp_E_TrendSeller,2024-08-11,104484.5,0.0062
Comp_E_TrendSeller,2024-08-12,104541.5,0.0195
Comp_E_TrendSeller,2024-08-13,104662.5,0.02
Comp_E_TrendSeller,2024-08-14,104703.5,0.006
Comp_E_TrendSeller,2024-08-16,104885.5,0.0158
Comp_E_TrendSeller,2024-08-18,105013.5,0.0105
Comp_E_TrendSeller,2024-08-20,105175.5,0.017
Comp_E_TrendSeller,2024-08-22,105314.5,0.0132
Comp_E_TrendSeller,2024-08-23,105454.5,0.0122
Comp_E_TrendSeller,2024-08-25,105587.5,0.0139
Comp_E_TrendSeller,2024-08-26,105694.5,0.0063
Comp_E_TrendSeller,2024-08-27,105820.5,0.0063
Comp_E_TrendSeller,2024-08-29,105958.5,0.0208
Comp_E_TrendSeller,2024-08-30,106015.5,0.0119
Comp_E_TrendSeller,2024-08-31,106053.5,0.0152
Comp_E_TrendSeller,2024-09-01,106199.5,0.011
Comp_E_TrendSeller,2024-09-03,106352.5,0.0143
Comp_E_TrendSeller,2024-09-05,106451.5,0.0156
Comp_E_TrendSeller,2024-09-07,106493.5,0.0078
Comp_E_TrendSeller,2024-09-08,106559.5,0.006
Comp_E_TrendSeller,2024-09-10,106639.5,0.0169
Comp_E_TrendSeller,2024-09-11,106819.5,0.0188
Comp_E_TrendSeller,2024-09-12,107012.5,0.0121
Comp_E_TrendSeller,2024-09-13,107224.5,0.0138
Comp_E_TrendSeller,2024-09-15,107385.5,0.0201
Comp_E_TrendSeller,2024-09-17,107411.5,0.0075
Comp_E_TrendSeller,2024-09-18,107595.5,0.0171
Comp_E_TrendSeller,2024-09-19,107692.5,0.011
Comp_E_TrendSeller,2024-09-21,107856.5,0.0088
Comp_E_TrendSeller,2024-09-22,107991.5,0.0164
Comp_E_TrendSeller,2024-09-23,108164.5,0.0068
Comp_E_TrendSeller,2024-09-25,108236.5,0.0105
Comp_E_TrendSeller,2024-09-27,108343.5,0.0093
Comp_E_TrendSeller,2024-09-29,108502.5,0.0114
Comp_E_TrendSeller,2024-09-30,108666.5,0.0127
Comp_E_TrendSeller,2024-10-02,108823.5,0.0107
Comp_E_TrendSeller,2024-10-03,109014.5,0.0185
Comp_E_TrendSeller,2024-10-05,109189.5,0.0104
Comp_E_TrendSeller,2024-10-07,109293.5,0.02
Comp_E_TrendSeller,2024-10-08,109470.5,0.0109
Comp_E_TrendSeller,2024-10-10,109654.5,0.0171
Comp_E_TrendSeller,2024-10-12,109816.5,0.0218
Comp_E_TrendSeller,2024-10-13,109885.5,0.0191
Comp_E_TrendSeller,2024-10-14,110009.5,0.0121
Comp_E_TrendSeller,2024-10-15,110130.5,0.0076
Comp_E_TrendSeller,2024-10-16,110230.5,0.0163
Comp_E_TrendSeller,2024-10-17,110367.5,0.009
Comp_E_TrendSeller,2024-10-18,110389.5,0.0085
Comp_E_TrendSeller,2024-10-19,110584.5,0.0124
Comp_E_TrendSeller,2024-10-21,110791.5,0.0199
Comp_E_TrendSeller,2024-10-23,110921.5,0.014
Comp_E_TrendSeller,2024-10-25,110990.5,0.0219
Comp_E_TrendSeller,2024-10-27,111040.5,0.0136
Comp_E_TrendSeller,2024-10-28,111210.5,0.0177
Comp_E_TrendSeller,2024-10-29,111350.5,0.0125
Comp_E_TrendSeller,2024-10-30,111491.5,0.0221
Comp_E_TrendSeller,2024-10-31,111596.5,0.0203
Comp_E_TrendSeller,2024-11-02,111634.5,0.0197
Comp_E_TrendSeller,2024-11-04,111787.5,0.015
Comp_E_TrendSeller,2024-11-05,111902.5,0.011
Comp_E_TrendSeller,2024-11-06,112007.5,0.0061
Comp_E_TrendSeller,2024-11-07,112195.5,0.0072
Comp_E_TrendSeller,2024-11-09,112308.5,0.0213
Comp_E_TrendSeller,2024-11-10,112407.5,0.0122
Comp_E_TrendSeller,2024-11-11,112501.5,0.0149
Comp_E_TrendSeller,2024-11-13,112662.5,0.0161
Comp_E_TrendSeller,2024-11-14,112863.5,0.0078
Comp_E_TrendSeller,2024-11-16,112912.5,0.0231
Comp_E_TrendSeller,2024-11-17,112936.5,0.0101
Comp_E_TrendSeller,2024-11-18,112974.5,0.0114
Comp_E_TrendSeller,2024-11-19,113041.5,0.0067
Comp_E_TrendSeller,2024-11-21,113169.5,0.0147
Comp_E_TrendSeller,2024-11-23,113300.5,0.0111
Comp_E_TrendSeller,2024-11-25,113459.5,0.0217
Comp_E_TrendSeller,2024-11-27,113481.5,0.0194
Comp_E_TrendSeller,2024-11-28,113517.5,0.0165
Comp_E_TrendSeller,2024-11-29,113579.5,0.009
Comp_E_TrendSeller,2024-11-30,113724.5,0.0192
Comp_E_TrendSeller,2024-12-02,113908.5,0.0205
Comp_E_TrendSeller,2024-12-04,114056.5,0.0196
Comp_E_TrendSeller,2024-12-05,114237.5,0.0234
Comp_E_TrendSeller,2024-12-06,114451.5,0.0143
Comp_E_TrendSeller,2024-12-08,114570.5,0.0218
Comp_E_TrendSeller,2024-12-09,114683.5,0.022
Comp_E_TrendSeller,2024-12-10,114834.5,0.0143
Comp_E_TrendSeller,2024-12-11,114974.5,0.0101
Comp_E_TrendSeller,2024-12-12,115192.5,0.0102
Comp_E_TrendSeller,2024-12-13,115352.5,0.0157
Comp_E_TrendSeller,2024-12-14,115430.5,0.0073
Comp_E_TrendSeller,2024-12-16,115539.5,0.0088
Comp_E_TrendSeller,2024-12-18,115663.5,0.0084
Comp_E_TrendSeller,2024-12-20,115698.5,0.0219
Comp_E_TrendSeller,2024-12-21,115914.5,0.0129
Comp_E_TrendSeller,2024-12-22,116023.5,0.0182
Comp_E_TrendSeller,2024-12-24,116107.5,0.012
Comp_E_TrendSeller,2024-12-25,116196.5,0.0208
Comp_E_TrendSeller,2024-12-27,116329.5,0.0215
Comp_E_TrendSeller,2024-12-28,116385.5,0.0061
Comp_E_TrendSeller,2024-12-30,116483.5,0.0181
Comp_E_TrendSeller,2024-12-31,116670.5,0.0123
Comp_E_TrendSeller,2025-01-02,116752.0,0.0082
Comp_E_TrendSeller,2025-01-04,116850.0,0.0179
Comp_E_TrendSeller,2025-01-05,117013.0,0.018
Comp_E_TrendSeller,2025-01-06,117119.5,0.0192
Comp_E_TrendSeller,2025-01-07,117279.5,0.0076
Comp_E_TrendSeller,2025-01-08,117379.0,0.0191
